010F, INTAKE_TEMP, 27 degC, 0.24910402298
010E, TIMING_ADVANCE, 17.5 degree, 0.499166965485
0109, LONG_FUEL_TRIM_2, 0.78125 percent, 0.771600961685
0107, LONG_FUEL_TRIM_1, 1.5625 percent, 0.87422990799
0110, MAF, 6.47 gps, 0.974061965942
0104, ENGINE_LOAD, 2.35294117647 percent, 1.09923386574
010B, INTAKE_PRESSURE, 33 kilopascal, 1.22405099869
0105, COOLANT_TEMP, 82 degC, 1.3492629528
0111, THROTTLE_POS, 6.66666666667 percent, 1.47423696518
0118, O2_B2S1, 0.925 volt, 1.60168385506
0119, O2_B2S2, 0.78 volt, 1.72440505028
010D, SPEED, 13 kph, 1.84938097
011E, AUX_INPUT_STATUS, False, 1.97415399551
0106, SHORT_FUEL_TRIM_1, -4.6875 percent, 2.09868192673
0108, SHORT_FUEL_TRIM_2, -6.25 percent, 2.19948387146
010C, RPM, 661.0 revolutions_per_minute, 2.29945397377
0115, O2_B1S2, 0.625 volt, 2.39934587479
0114, O2_B1S1, 0.905 volt, 2.49943804741
010F, INTAKE_TEMP, 27 degC, 2.5298500061
010E, TIMING_ADVANCE, 23.5 degree, 2.58682203293
0109, LONG_FUEL_TRIM_2, 0.78125 percent, 2.62967085838
0107, LONG_FUEL_TRIM_1, 1.5625 percent, 2.67980384827
0110, MAF, 10.43 gps, 2.72976899147
0104, ENGINE_LOAD, 3.92156862745 percent, 2.77982401848
010B, INTAKE_PRESSURE, 38 kilopascal, 2.8298740387
0105, COOLANT_TEMP, 83 degC, 2.88192296028
0111, THROTTLE_POS, 11.7647058824 percent, 2.93257188797
0118, O2_B2S1, 0.635 volt, 2.98384690285
0119, O2_B2S2, 0.73 volt, 3.03190803528
010D, SPEED, 15 kph, 3.08385491371
011E, AUX_INPUT_STATUS, False, 3.12990498543
0106, SHORT_FUEL_TRIM_1, -7.03125 percent, 3.18195104599
0108, SHORT_FUEL_TRIM_2, -2.34375 percent, 3.23174405098
010C, RPM, 1187.0 revolutions_per_minute, 3.27976202965
0115, O2_B1S2, 0.485 volt, 3.33790397644
0114, O2_B1S1, 0.045 volt, 3.37983489037
010F, INTAKE_TEMP, 27 degC, 3.4317548275
010E, TIMING_ADVANCE, 34.5 degree, 3.47989988327
0109, LONG_FUEL_TRIM_2, 4.6875 percent, 3.52986598015
0107, LONG_FUEL_TRIM_1, 3.125 percent, 3.57983803749
0110, MAF, 22.3 gps, 3.63182091713
0104, ENGINE_LOAD, 8.62745098039 percent, 3.67985081673
010B, INTAKE_PRESSURE, 42 kilopascal, 3.73000884056
0105, COOLANT_TEMP, 83 degC, 3.76165604591
0111, THROTTLE_POS, 17.2549019608 percent, 3.80688095093
0118, O2_B2S1, 0.065 volt, 3.85491704941
0119, O2_B2S2, 0.0 volt, 3.88381505013
010D, SPEED, 18 kph, 3.93191695213
011E, AUX_INPUT_STATUS, False, 3.97993397713
0106, SHORT_FUEL_TRIM_1, 3.90625 percent, 4.01085996628
0108, SHORT_FUEL_TRIM_2, 3.90625 percent, 4.05498600006
010C, RPM, 1557.5 revolutions_per_minute, 4.13194584846
0115, O2_B1S2, 0.0 volt, 4.18496203423
0114, O2_B1S1, 0.64 volt, 4.2297308445
010F, INTAKE_TEMP, 27 degC, 4.27994799614
010E, TIMING_ADVANCE, 35.0 degree, 4.32996082306
0109, LONG_FUEL_TRIM_2, 4.6875 percent, 4.38287687302
0107, LONG_FUEL_TRIM_1, 3.125 percent, 4.42983293533
0110, MAF, 15.85 gps, 4.47990584373
0104, ENGINE_LOAD, 5.88235294118 percent, 4.52993988991
010B, INTAKE_PRESSURE, 38 kilopascal, 4.57973504066
0105, COOLANT_TEMP, 83 degC, 4.61697483063
0111, THROTTLE_POS, 13.3333333333 percent, 4.65498685837
0118, O2_B2S1, 0.905 volt, 4.70472097397
0119, O2_B2S2, 0.0 volt, 4.75704598427
010D, SPEED, 21 kph, 4.80497288704
011E, AUX_INPUT_STATUS, False, 4.85503482819
0106, SHORT_FUEL_TRIM_1, -0.78125 percent, 4.90502691269
0108, SHORT_FUEL_TRIM_2, -0.78125 percent, 4.95489788055
010C, RPM, 1082.5 revolutions_per_minute, 5.00505185127
0115, O2_B1S2, 0.285 volt, 5.05500602722
0114, O2_B1S1, 0.87 volt, 5.10806798935
010F, INTAKE_TEMP, 27 degC, 5.15676784515
010E, TIMING_ADVANCE, 32.5 degree, 5.20675587654
0109, LONG_FUEL_TRIM_2, 4.6875 percent, 5.25493097305
0107, LONG_FUEL_TRIM_1, 3.125 percent, 5.30507993698
0110, MAF, 11.06 gps, 5.35502195358
0104, ENGINE_LOAD, 4.3137254902 percent, 5.38698101044
010B, INTAKE_PRESSURE, 35 kilopascal, 5.42972993851
0105, COOLANT_TEMP, 83 degC, 5.48006296158
0111, THROTTLE_POS, 13.3333333333 percent, 5.51178193092
0118, O2_B2S1, 0.9 volt, 5.5550429821
0119, O2_B2S2, 0.71 volt, 5.58902096748
010D, SPEED, 23 kph, 5.6300008297
011E, AUX_INPUT_STATUS, False, 5.68004393578
0106, SHORT_FUEL_TRIM_1, -3.125 percent, 5.72995090485
0108, SHORT_FUEL_TRIM_2, -3.125 percent, 5.76213598251
010C, RPM, 1140.5 revolutions_per_minute, 5.80798387527
0115, O2_B1S2, 0.515 volt, 5.85512495041
0114, O2_B1S1, 0.86 volt, 5.89811396599
010F, INTAKE_TEMP, 27 degC, 5.93213105202
010E, TIMING_ADVANCE, 34.0 degree, 5.97984790802
0109, LONG_FUEL_TRIM_2, 4.6875 percent, 6.03215503693
0107, LONG_FUEL_TRIM_1, 3.125 percent, 6.08360791206
0110, MAF, 15.19 gps, 6.13008093834
0104, ENGINE_LOAD, 5.88235294118 percent, 6.1800429821
010B, INTAKE_PRESSURE, 38 kilopascal, 6.22997689247
0105, COOLANT_TEMP, 83 degC, 6.28014588356
0111, THROTTLE_POS, 14.1176470588 percent, 6.33012700081
0118, O2_B2S1, 0.86 volt, 6.37995886803
0119, O2_B2S2, 0.655 volt, 6.43208694458
010D, SPEED, 25 kph, 6.48311305046
011E, AUX_INPUT_STATUS, False, 6.53709697723
0106, SHORT_FUEL_TRIM_1, -4.6875 percent, 6.58016896248
0108, SHORT_FUEL_TRIM_2, -5.46875 percent, 6.63014483452
010C, RPM, 1207.0 revolutions_per_minute, 6.68010783195
0115, O2_B1S2, 0.53 volt, 6.73009300232
0114, O2_B1S1, 0.86 volt, 6.7821059227
010F, INTAKE_TEMP, 27 degC, 6.83009505272
010E, TIMING_ADVANCE, 31.5 degree, 6.88006401062
0109, LONG_FUEL_TRIM_2, 4.6875 percent, 6.92967796326
0107, LONG_FUEL_TRIM_1, 3.125 percent, 6.98288488388
0110, MAF, 19.32 gps, 7.03012084961
0104, ENGINE_LOAD, 7.8431372549 percent, 7.08217787743
010B, INTAKE_PRESSURE, 43 kilopascal, 7.13015985489
0105, COOLANT_TEMP, 83 degC, 7.18316483498
0111, THROTTLE_POS, 15.6862745098 percent, 7.2301928997
0118, O2_B2S1, 0.795 volt, 7.28346991539
0119, O2_B2S2, 0.7 volt, 7.33017897606
010D, SPEED, 27 kph, 7.36215090752
011E, AUX_INPUT_STATUS, False, 7.43012189865
0106, SHORT_FUEL_TRIM_1, -7.03125 percent, 7.48224782944
0108, SHORT_FUEL_TRIM_2, -1.5625 percent, 7.53019595146
010C, RPM, 1306.25 revolutions_per_minute, 7.58026790619
0115, O2_B1S2, 0.385 volt, 7.63024997711
0114, O2_B1S1, 0.33 volt, 7.66220593452
010F, INTAKE_TEMP, 27 degC, 7.70527982712
010E, TIMING_ADVANCE, 32.5 degree, 7.75519800186
0109, LONG_FUEL_TRIM_2, 4.6875 percent, 7.78404998779
0107, LONG_FUEL_TRIM_1, 2.34375 percent, 7.85519790649
0110, MAF, 19.54 gps, 7.90511083603
0104, ENGINE_LOAD, 7.8431372549 percent, 7.93279290199
010B, INTAKE_PRESSURE, 42 kilopascal, 7.98020482063
0105, COOLANT_TEMP, 83 degC, 8.00721597672
0111, THROTTLE_POS, 15.6862745098 percent, 8.05507302284
0118, O2_B2S1, 0.87 volt, 8.10523796082
0119, O2_B2S2, 0.145 volt, 8.15496301651
010D, SPEED, 29 kph, 8.20523500443
011E, AUX_INPUT_STATUS, False, 8.2550508976
0106, SHORT_FUEL_TRIM_1, -7.03125 percent, 8.30924391747
0108, SHORT_FUEL_TRIM_2, -0.78125 percent, 8.35731983185
010C, RPM, 1364.25 revolutions_per_minute, 8.41221785545
0115, O2_B1S2, 0.09 volt, 8.45998287201
0114, O2_B1S1, 0.08 volt, 8.50733399391
010F, INTAKE_TEMP, 27 degC, 8.555341959
010E, TIMING_ADVANCE, 36.5 degree, 8.60532903671
0109, LONG_FUEL_TRIM_2, 4.6875 percent, 8.65527296066
0107, LONG_FUEL_TRIM_1, 2.34375 percent, 8.70527601242
0110, MAF, 15.63 gps, 8.75729584694
0104, ENGINE_LOAD, 5.88235294118 percent, 8.8052778244
010B, INTAKE_PRESSURE, 35 kilopascal, 8.85534882545
0105, COOLANT_TEMP, 83 degC, 8.90828800201
0111, THROTTLE_POS, 13.7254901961 percent, 8.95706486702
0118, O2_B2S1, 0.83 volt, 9.00521397591
0119, O2_B2S2, 0.18 volt, 9.05503797531
010D, SPEED, 30 kph, 9.10537004471
011E, AUX_INPUT_STATUS, False, 9.15710186958
0106, SHORT_FUEL_TRIM_1, -4.6875 percent, 9.20530390739
0108, SHORT_FUEL_TRIM_2, -5.46875 percent, 9.25710988045
010C, RPM, 1372.5 revolutions_per_minute, 9.30532693863
0115, O2_B1S2, 0.0 volt, 9.35735201836
0114, O2_B1S1, 0.755 volt, 9.40532588959
010F, INTAKE_TEMP, 27 degC, 9.45523786545
010E, TIMING_ADVANCE, 40.0 degree, 9.50731992722
0109, LONG_FUEL_TRIM_2, 4.6875 percent, 9.55533885956
0107, LONG_FUEL_TRIM_1, 2.34375 percent, 9.60526585579
0110, MAF, 11.41 gps, 9.65527582169
0104, ENGINE_LOAD, 4.3137254902 percent, 9.68716192245
010B, INTAKE_PRESSURE, 29 kilopascal, 9.73810005188
0105, COOLANT_TEMP, 83 degC, 9.78036499023
0111, THROTTLE_POS, 10.5882352941 percent, 9.81233787537
0118, O2_B2S1, 0.33 volt, 9.85497093201
0119, O2_B2S2, 0.33 volt, 9.90530800819
010D, SPEED, 31 kph, 9.93714499474
011E, AUX_INPUT_STATUS, False, 9.9803750515
0106, SHORT_FUEL_TRIM_1, 0.0 percent, 10.030381918
0108, SHORT_FUEL_TRIM_2, -0.78125 percent, 10.0621500015
010C, RPM, 1362.0 revolutions_per_minute, 10.1052808762
0115, O2_B1S2, 0.0 volt, 10.1551318169
0114, O2_B1S1, 0.055 volt, 10.2074010372
010F, INTAKE_TEMP, 27 degC, 10.2582318783
010E, TIMING_ADVANCE, 39.0 degree, 10.3073990345
0109, LONG_FUEL_TRIM_2, -1.5625 percent, 10.3553960323
0107, LONG_FUEL_TRIM_1, -0.78125 percent, 10.4053938389
0110, MAF, 15.32 gps, 10.4574899673
0104, ENGINE_LOAD, 6.27450980392 percent, 10.5074059963
010B, INTAKE_PRESSURE, 35 kilopascal, 10.5594229698
0105, COOLANT_TEMP, 83 degC, 10.6054580212
0111, THROTTLE_POS, 14.1176470588 percent, 10.6554260254
0118, O2_B2S1, 0.86 volt, 10.7053339481
0119, O2_B2S2, 0.0 volt, 10.7554109097
010D, SPEED, 31 kph, 10.8074438572
011E, AUX_INPUT_STATUS, False, 10.8553099632
0106, SHORT_FUEL_TRIM_1, -3.125 percent, 10.905397892
0108, SHORT_FUEL_TRIM_2, -4.6875 percent, 10.9573738575
010C, RPM, 1067.75 revolutions_per_minute, 11.0183849335
0115, O2_B1S2, 0.52 volt, 11.0553410053
0114, O2_B1S1, 0.8 volt, 11.1049628258
010F, INTAKE_TEMP, 27 degC, 11.1549768448
010E, TIMING_ADVANCE, 29.0 degree, 11.2083530426
0109, LONG_FUEL_TRIM_2, 4.6875 percent, 11.2553298473
0107, LONG_FUEL_TRIM_1, 2.34375 percent, 11.3104670048
0110, MAF, 19.25 gps, 11.3555459976
0104, ENGINE_LOAD, 7.45098039216 percent, 11.4054918289
010B, INTAKE_PRESSURE, 46 kilopascal, 11.458480835
0105, COOLANT_TEMP, 83 degC, 11.5053758621
0111, THROTTLE_POS, 15.6862745098 percent, 11.5374698639
0118, O2_B2S1, 0.87 volt, 11.58056283
0119, O2_B2S2, 0.515 volt, 11.6304979324
010D, SPEED, 31 kph, 11.66274786
011E, AUX_INPUT_STATUS, False, 11.7052989006
0106, SHORT_FUEL_TRIM_1, -6.25 percent, 11.7575109005
0108, SHORT_FUEL_TRIM_2, -6.25 percent, 11.808423996
010C, RPM, 1181.5 revolutions_per_minute, 11.8555338383
0115, O2_B1S2, 0.5 volt, 11.9055199623
0114, O2_B1S1, 0.485 volt, 11.9363298416
010F, INTAKE_TEMP, 27 degC, 11.9803078175
010E, TIMING_ADVANCE, 31.0 degree, 12.0093100071
0109, LONG_FUEL_TRIM_2, 4.6875 percent, 12.0552349091
0107, LONG_FUEL_TRIM_1, 2.34375 percent, 12.1055300236
0110, MAF, 16.05 gps, 12.1554670334
0104, ENGINE_LOAD, 5.88235294118 percent, 12.2055490017
010B, INTAKE_PRESSURE, 41 kilopascal, 12.2572929859
0105, COOLANT_TEMP, 83 degC, 12.3074929714
0111, THROTTLE_POS, 13.7254901961 percent, 12.360560894
0118, O2_B2S1, 0.875 volt, 12.4075548649
0119, O2_B2S2, 0.065 volt, 12.4552948475
010D, SPEED, 32 kph, 12.5055339336
011E, AUX_INPUT_STATUS, False, 12.5555770397
0106, SHORT_FUEL_TRIM_1, -5.46875 percent, 12.6076478958
0108, SHORT_FUEL_TRIM_2, -5.46875 percent, 12.6555709839
010C, RPM, 1079.5 revolutions_per_minute, 12.705575943
0115, O2_B1S2, 0.455 volt, 12.755494833
0114, O2_B1S1, 0.16 volt, 12.8106269836
010F, INTAKE_TEMP, 27 degC, 12.8555839062
010E, TIMING_ADVANCE, 31.0 degree, 12.9086630344
0109, LONG_FUEL_TRIM_2, 4.6875 percent, 12.9555988312
0107, LONG_FUEL_TRIM_1, 2.34375 percent, 13.0086150169
0110, MAF, 15.55 gps, 13.0586278439
0104, ENGINE_LOAD, 6.27450980392 percent, 13.1056759357
010B, INTAKE_PRESSURE, 42 kilopascal, 13.1583528519
0105, COOLANT_TEMP, 84 degC, 13.2076280117
0111, THROTTLE_POS, 14.9019607843 percent, 13.2552399635
0118, O2_B2S1, 0.81 volt, 13.307641983
0119, O2_B2S2, 0.58 volt, 13.3555569649
010D, SPEED, 32 kph, 13.405684948
011E, AUX_INPUT_STATUS, False, 13.4557108879
0106, SHORT_FUEL_TRIM_1, -6.25 percent, 13.5055499077
0108, SHORT_FUEL_TRIM_2, -7.03125 percent, 13.5379729271
010C, RPM, 1136.5 revolutions_per_minute, 13.5785939693
0115, O2_B1S2, 0.515 volt, 13.6305749416
0114, O2_B1S1, 0.725 volt, 13.6645350456
010F, INTAKE_TEMP, 26 degC, 13.7085549831
010E, TIMING_ADVANCE, 31.5 degree, 13.755592823
0109, LONG_FUEL_TRIM_2, 3.125 percent, 13.7890388966
0107, LONG_FUEL_TRIM_1, 2.34375 percent, 13.8326230049
0110, MAF, 15.22 gps, 13.8806729317
0104, ENGINE_LOAD, 5.88235294118 percent, 13.9096179008
010B, INTAKE_PRESSURE, 41 kilopascal, 13.9586799145
0105, COOLANT_TEMP, 84 degC, 14.0056648254
0111, THROTTLE_POS, 13.7254901961 percent, 14.0576858521
0118, O2_B2S1, 0.13 volt, 14.1056909561
0119, O2_B2S2, 0.03 volt, 14.1351439953
010D, SPEED, 32 kph, 14.1806149483
011E, AUX_INPUT_STATUS, False, 14.2096090317
0106, SHORT_FUEL_TRIM_1, 0.0 percent, 14.2556860447
0108, SHORT_FUEL_TRIM_2, 0.0 percent, 14.3056869507
010C, RPM, 1097.25 revolutions_per_minute, 14.3556988239
0115, O2_B1S2, 0.0 volt, 14.4056119919
0114, O2_B1S1, 0.855 volt, 14.4577150345
010F, INTAKE_TEMP, 26 degC, 14.5053730011
010E, TIMING_ADVANCE, 32.0 degree, 14.5577068329
0109, LONG_FUEL_TRIM_2, 3.125 percent, 14.6087119579
0107, LONG_FUEL_TRIM_1, 2.34375 percent, 14.657613039
0110, MAF, 14.42 gps, 14.7076869011
0104, ENGINE_LOAD, 5.88235294118 percent, 14.7556819916
010B, INTAKE_PRESSURE, 40 kilopascal, 14.8077199459
0105, COOLANT_TEMP, 84 degC, 14.8576669693
0111, THROTTLE_POS, 13.3333333333 percent, 14.9077570438
0118, O2_B2S1, 0.16 volt, 14.9574608803
0119, O2_B2S2, 0.4 volt, 15.005614996
010D, SPEED, 32 kph, 15.0558550358
011E, AUX_INPUT_STATUS, False, 15.105768919
0106, SHORT_FUEL_TRIM_1, -4.6875 percent, 15.1595480442
0108, SHORT_FUEL_TRIM_2, -5.46875 percent, 15.2057569027
010C, RPM, 1079.5 revolutions_per_minute, 15.255398035
0115, O2_B1S2, 0.415 volt, 15.3074769974
0114, O2_B1S1, 0.865 volt, 15.3578329086
010F, INTAKE_TEMP, 26 degC, 15.4055519104
010E, TIMING_ADVANCE, 33.0 degree, 15.4557700157
0109, LONG_FUEL_TRIM_2, 3.125 percent, 15.505781889
0107, LONG_FUEL_TRIM_1, 2.34375 percent, 15.5557188988
0110, MAF, 9.73 gps, 15.60572505
0104, ENGINE_LOAD, 3.52941176471 percent, 15.6576948166
010B, INTAKE_PRESSURE, 34 kilopascal, 15.7057278156
0105, COOLANT_TEMP, 84 degC, 15.7557339668
0111, THROTTLE_POS, 9.80392156863 percent, 15.787653923
0118, O2_B2S1, 0.1 volt, 15.8308160305
0119, O2_B2S2, 0.61 volt, 15.8828139305
010D, SPEED, 32 kph, 15.9308278561
011E, AUX_INPUT_STATUS, False, 15.9825718403
0106, SHORT_FUEL_TRIM_1, 0.0 percent, 16.030561924
0108, SHORT_FUEL_TRIM_2, -1.5625 percent, 16.0848419666
010C, RPM, 923.75 revolutions_per_minute, 16.1386518478
0115, O2_B1S2, 0.4 volt, 16.1826348305
0114, O2_B1S1, 0.87 volt, 16.2128229141
010F, INTAKE_TEMP, 26 degC, 16.2806248665
010E, TIMING_ADVANCE, 20.0 degree, 16.3308699131
0109, LONG_FUEL_TRIM_2, -1.5625 percent, 16.3848078251
0107, LONG_FUEL_TRIM_1, -0.78125 percent, 16.4309418201
0110, MAF, 7.62 gps, 16.4599380493
0104, ENGINE_LOAD, 2.74509803922 percent, 16.5059249401
010B, INTAKE_PRESSURE, 30 kilopascal, 16.5558798313
0105, COOLANT_TEMP, 84 degC, 16.6059248447
0111, THROTTLE_POS, 8.23529411765 percent, 16.6579229832
0118, O2_B2S1, 0.855 volt, 16.7059848309
0119, O2_B2S2, 0.62 volt, 16.7559030056
010D, SPEED, 32 kph, 16.807915926
011E, AUX_INPUT_STATUS, False, 16.8558859825
0106, SHORT_FUEL_TRIM_1, -0.78125 percent, 16.9060029984
0108, SHORT_FUEL_TRIM_2, -1.5625 percent, 16.9558279514
010C, RPM, 840.0 revolutions_per_minute, 17.0079159737
0115, O2_B1S2, 0.545 volt, 17.0558729172
0114, O2_B1S1, 0.07 volt, 17.1059608459
010F, INTAKE_TEMP, 26 degC, 17.1587138176
010E, TIMING_ADVANCE, 19.0 degree, 17.2089219093
0109, LONG_FUEL_TRIM_2, -2.34375 percent, 17.2558338642
0107, LONG_FUEL_TRIM_1, -0.78125 percent, 17.3059749603
0110, MAF, 7.6 gps, 17.3559348583
0104, ENGINE_LOAD, 2.74509803922 percent, 17.4179859161
010B, INTAKE_PRESSURE, 30 kilopascal, 17.4559290409
0105, COOLANT_TEMP, 84 degC, 17.5079388618
0111, THROTTLE_POS, 8.23529411765 percent, 17.5559608936
0118, O2_B2S1, 0.065 volt, 17.6060090065
0119, O2_B2S2, 0.08 volt, 17.6580150127
010D, SPEED, 31 kph, 17.7079730034
011E, AUX_INPUT_STATUS, False, 17.7580168247
0106, SHORT_FUEL_TRIM_1, -4.6875 percent, 17.8059978485
0108, SHORT_FUEL_TRIM_2, 0.0 percent, 17.8379759789
010C, RPM, 821.25 revolutions_per_minute, 17.8810508251
0115, O2_B1S2, 0.515 volt, 17.9309899807
0114, O2_B1S1, 0.78 volt, 17.9627408981
010F, INTAKE_TEMP, 26 degC, 18.0060138702
010E, TIMING_ADVANCE, 18.0 degree, 18.059967041
0109, LONG_FUEL_TRIM_2, -2.34375 percent, 18.1079978943
0107, LONG_FUEL_TRIM_1, -0.78125 percent, 18.1580848694
0110, MAF, 6.87 gps, 18.2060370445
0104, ENGINE_LOAD, 2.74509803922 percent, 18.2359828949
010B, INTAKE_PRESSURE, 30 kilopascal, 18.280987978
0105, COOLANT_TEMP, 84 degC, 18.3106069565
0111, THROTTLE_POS, 7.45098039216 percent, 18.3590660095
0118, O2_B2S1, 0.075 volt, 18.4090058804
0119, O2_B2S2, 0.0 volt, 18.4560229778
010D, SPEED, 30 kph, 18.5060689449
011E, AUX_INPUT_STATUS, False, 18.5580658913
0106, SHORT_FUEL_TRIM_1, 0.0 percent, 18.6059958935
0108, SHORT_FUEL_TRIM_2, 2.34375 percent, 18.6580169201
010C, RPM, 784.75 revolutions_per_minute, 18.7309699059
0115, O2_B1S2, 0.4 volt, 18.7830338478
0114, O2_B1S1, 0.065 volt, 18.8310389519
010F, INTAKE_TEMP, 26 degC, 18.8810319901
010E, TIMING_ADVANCE, 17.5 degree, 18.9330329895
0109, LONG_FUEL_TRIM_2, -0.78125 percent, 18.9830470085
0107, LONG_FUEL_TRIM_1, -1.5625 percent, 19.0340998173
0110, MAF, 6.8 gps, 19.0811309814
0104, ENGINE_LOAD, 2.35294117647 percent, 19.1330690384
010B, INTAKE_PRESSURE, 30 kilopascal, 19.1811079979
0105, COOLANT_TEMP, 84 degC, 19.2308719158
0111, THROTTLE_POS, 7.05882352941 percent, 19.2809729576
0118, O2_B2S1, 0.87 volt, 19.3331608772
0119, O2_B2S2, 0.015 volt, 19.3830969334
010D, SPEED, 29 kph, 19.4306788445
011E, AUX_INPUT_STATUS, False, 19.4838409424
0106, SHORT_FUEL_TRIM_1, -3.90625 percent, 19.5341358185
0108, SHORT_FUEL_TRIM_2, -3.125 percent, 19.5810899734
010C, RPM, 750.25 revolutions_per_minute, 19.6307988167
0115, O2_B1S2, 0.45 volt, 19.6808769703
0114, O2_B1S1, 0.82 volt, 19.7308909893
010F, INTAKE_TEMP, 26 degC, 19.7828738689
010E, TIMING_ADVANCE, 17.5 degree, 19.8308370113
